"site","time","SST"
"SYSW","2096-03-01",0.611419677734375
"SYLM","2096-03-01",0.611419677734375
"JBAB","2096-03-01",0.768829345703125
"NRBW","2096-03-01",0.684600830078125
"MEBB","2096-03-01",0.684600830078125
"MEKB","2096-03-01",0.684600830078125
"MEPA","2096-03-01",0.684600830078125
"SWAIN","2096-03-01",0.2158203125
"OTIS","2096-04-01",0.39764404296875
"CHSWRR","2096-04-01",-0.578399658203125
"CHSWRG","2096-04-01",-0.578399658203125
"PSSB","2096-04-01",-0.2203369140625
"PSFB","2096-04-01",-0.2203369140625
"SYSE","2096-04-01",-0.382720947265625
"SYSW","2096-04-01",-0.382720947265625
"SYLM","2096-04-01",-0.382720947265625
"JBAB","2096-04-01",-0.281585693359375
"NRBW","2096-04-01",-0.45172119140625
"MEBB","2096-04-01",-0.45172119140625
"MEKB","2096-04-01",-0.45172119140625
"MEPA","2096-04-01",-0.45172119140625
"SWAIN","2096-04-01",-0.52252197265625
"OTIS","2096-05-01",-0.204376220703125
"CHSWRR","2096-05-01",-1.14419555664062
"CHSWRG","2096-05-01",-1.14419555664062
"PSSB","2096-05-01",-0.918304443359375
"PSFB","2096-05-01",-0.918304443359375
"SYSE","2096-05-01",-1.10629272460938
"SYSW","2096-05-01",-1.10629272460938
"SYLM","2096-05-01",-1.10629272460938
"JBAB","2096-05-01",-1.10955810546875
"NRBW","2096-05-01",-1.37423706054688
"MEBB","2096-05-01",-1.37423706054688
"MEKB","2096-05-01",-1.37423706054688
"MEPA","2096-05-01",-1.37423706054688
"SWAIN","2096-05-01",-1.10739135742188
"OTIS","2096-06-01",-0.25091552734375
"CHSWRR","2096-06-01",-1.06607055664062
"CHSWRG","2096-06-01",-1.06607055664062
"PSSB","2096-06-01",-0.75048828125
"PSFB","2096-06-01",-0.75048828125
"SYSE","2096-06-01",-0.99798583984375
"SYSW","2096-06-01",-0.99798583984375
"SYLM","2096-06-01",-0.99798583984375
"JBAB","2096-06-01",-1.23916625976562
"NRBW","2096-06-01",-1.57635498046875
"MEBB","2096-06-01",-1.57635498046875
"MEKB","2096-06-01",-1.57635498046875
"MEPA","2096-06-01",-1.57635498046875
"SWAIN","2096-06-01",-0.97784423828125
"OTIS","2096-07-01",0.20465087890625
"CHSWRR","2096-07-01",0.471099853515625
"CHSWRG","2096-07-01",0.471099853515625
"PSSB","2096-07-01",0.511749267578125
"PSFB","2096-07-01",0.511749267578125
"SYSE","2096-07-01",0.30499267578125
"SYSW","2096-07-01",0.30499267578125
"SYLM","2096-07-01",0.30499267578125
"JBAB","2096-07-01",-0.171356201171875
"NRBW","2096-07-01",-0.581756591796875
"MEBB","2096-07-01",-0.581756591796875
"MEKB","2096-07-01",-0.581756591796875
"MEPA","2096-07-01",-0.581756591796875
"SWAIN","2096-07-01",-0.290740966796875
"OTIS","2096-08-01",0.898193359375
"CHSWRR","2096-08-01",1.32220458984375
"CHSWRG","2096-08-01",1.32220458984375
"PSSB","2096-08-01",1.5068359375
"PSFB","2096-08-01",1.5068359375
"SYSE","2096-08-01",1.23098754882812
"SYSW","2096-08-01",1.23098754882812
"SYLM","2096-08-01",1.23098754882812
"JBAB","2096-08-01",1.09942626953125
"NRBW","2096-08-01",0.915191650390625
"MEBB","2096-08-01",0.915191650390625
"MEKB","2096-08-01",0.915191650390625
"MEPA","2096-08-01",0.915191650390625
"SWAIN","2096-08-01",0.620819091796875
"OTIS","2096-09-01",2.18478393554688
"CHSWRR","2096-09-01",2.13681030273438
"CHSWRG","2096-09-01",2.13681030273438
"PSSB","2096-09-01",2.24429321289062
"PSFB","2096-09-01",2.24429321289062
"SYSE","2096-09-01",2.15399169921875
"SYSW","2096-09-01",2.15399169921875
"SYLM","2096-09-01",2.15399169921875
"JBAB","2096-09-01",2.0814208984375
"NRBW","2096-09-01",2.0350341796875
"MEBB","2096-09-01",2.0350341796875
"MEKB","2096-09-01",2.0350341796875
"MEPA","2096-09-01",2.0350341796875
"SWAIN","2096-09-01",2.10104370117188
"OTIS","2096-10-01",3.64071655273438
"CHSWRR","2096-10-01",3.99050903320312
"CHSWRG","2096-10-01",3.99050903320312
"PSSB","2096-10-01",4.1973876953125
"PSFB","2096-10-01",4.1973876953125
"SYSE","2096-10-01",4.02496337890625
"SYSW","2096-10-01",4.02496337890625
"SYLM","2096-10-01",4.02496337890625
"JBAB","2096-10-01",3.98562622070312
"NRBW","2096-10-01",4.13949584960938
"MEBB","2096-10-01",4.13949584960938
"MEKB","2096-10-01",4.13949584960938
"MEPA","2096-10-01",4.13949584960938
"SWAIN","2096-10-01",2.95196533203125
"OTIS","2096-11-01",3.98687744140625
"CHSWRR","2096-11-01",3.79019165039062
"CHSWRG","2096-11-01",3.79019165039062
"PSSB","2096-11-01",3.7657470703125
"PSFB","2096-11-01",3.7657470703125
"SYSE","2096-11-01",3.72708129882812
"SYSW","2096-11-01",3.72708129882812
"SYLM","2096-11-01",3.72708129882812
"JBAB","2096-11-01",3.73135375976562
"NRBW","2096-11-01",3.62152099609375
"MEBB","2096-11-01",3.62152099609375
"MEKB","2096-11-01",3.62152099609375
"MEPA","2096-11-01",3.62152099609375
"SWAIN","2096-11-01",3.367431640625
"OTIS","2096-12-01",3.15228271484375
"CHSWRR","2096-12-01",3.36074829101562
"CHSWRG","2096-12-01",3.36074829101562
"PSSB","2096-12-01",3.370849609375
"PSFB","2096-12-01",3.370849609375
"SYSE","2096-12-01",3.46298217773438
"SYSW","2096-12-01",3.46298217773438
"SYLM","2096-12-01",3.46298217773438
"JBAB","2096-12-01",3.6484375
"NRBW","2096-12-01",3.34722900390625
"MEBB","2096-12-01",3.34722900390625
"MEKB","2096-12-01",3.34722900390625
"MEPA","2096-12-01",3.34722900390625
"SWAIN","2096-12-01",2.35299682617188
"OTIS","2097-01-01",3.11209106445312
"CHSWRR","2097-01-01",2.91290283203125
"CHSWRG","2097-01-01",2.91290283203125
"PSSB","2097-01-01",3.05020141601562
"PSFB","2097-01-01",3.05020141601562
"SYSE","2097-01-01",2.88296508789062
"SYSW","2097-01-01",2.88296508789062
"SYLM","2097-01-01",2.88296508789062
"JBAB","2097-01-01",2.88778686523438
"NRBW","2097-01-01",2.97427368164062
"MEBB","2097-01-01",2.97427368164062
"MEKB","2097-01-01",2.97427368164062
"MEPA","2097-01-01",2.97427368164062
"SWAIN","2097-01-01",3.123291015625
"OTIS","2097-02-01",2.45651245117188
"CHSWRR","2097-02-01",2.10763549804688
"CHSWRG","2097-02-01",2.10763549804688
"PSSB","2097-02-01",2.326416015625
"PSFB","2097-02-01",2.326416015625
"SYSE","2097-02-01",2.35031127929688
"SYSW","2097-02-01",2.35031127929688
"SYLM","2097-02-01",2.35031127929688
"JBAB","2097-02-01",2.51348876953125
"NRBW","2097-02-01",2.414306640625
"MEBB","2097-02-01",2.414306640625
"MEKB","2097-02-01",2.414306640625
"MEPA","2097-02-01",2.414306640625
"SWAIN","2097-02-01",1.89639282226562
"OTIS","2097-03-01",1.57723999023438
"CHSWRR","2097-03-01",0.916412353515625
"CHSWRG","2097-03-01",0.916412353515625
"PSSB","2097-03-01",1.18399047851562
"PSFB","2097-03-01",1.18399047851562
"SYSE","2097-03-01",1.06134033203125
"SYSW","2097-03-01",1.06134033203125
"SYLM","2097-03-01",1.06134033203125
"JBAB","2097-03-01",1.21438598632812
"NRBW","2097-03-01",1.089111328125
"MEBB","2097-03-01",1.089111328125
"MEKB","2097-03-01",1.089111328125
"MEPA","2097-03-01",1.089111328125
"SWAIN","2097-03-01",0.770599365234375
"OTIS","2097-04-01",0.79852294921875
"CHSWRR","2097-04-01",-0.141021728515625
"CHSWRG","2097-04-01",-0.141021728515625
"PSSB","2097-04-01",0.13641357421875
"PSFB","2097-04-01",0.13641357421875
"SYSE","2097-04-01",-0.035400390625
"SYSW","2097-04-01",-0.035400390625
"SYLM","2097-04-01",-0.035400390625
"JBAB","2097-04-01",0.038330078125
"NRBW","2097-04-01",-0.1622314453125
"MEBB","2097-04-01",-0.1622314453125
"MEKB","2097-04-01",-0.1622314453125
"MEPA","2097-04-01",-0.1622314453125
"SWAIN","2097-04-01",-0.0220947265625
"OTIS","2097-05-01",-0.020599365234375
"CHSWRR","2097-05-01",-1.18890380859375
"CHSWRG","2097-05-01",-1.18890380859375
"PSSB","2097-05-01",-0.966064453125
"PSFB","2097-05-01",-0.966064453125
"SYSE","2097-05-01",-1.09637451171875
"SYSW","2097-05-01",-1.09637451171875
"SYLM","2097-05-01",-1.09637451171875
"JBAB","2097-05-01",-1.06735229492188
"NRBW","2097-05-01",-1.26907348632812
"MEBB","2097-05-01",-1.26907348632812
"MEKB","2097-05-01",-1.26907348632812
"MEPA","2097-05-01",-1.26907348632812
"SWAIN","2097-05-01",-0.612030029296875
"OTIS","2097-06-01",-0.1094970703125
"CHSWRR","2097-06-01",-0.95306396484375
"CHSWRG","2097-06-01",-0.95306396484375
"PSSB","2097-06-01",-0.738800048828125
"PSFB","2097-06-01",-0.738800048828125
"SYSE","2097-06-01",-0.83673095703125
"SYSW","2097-06-01",-0.83673095703125
"SYLM","2097-06-01",-0.83673095703125
"JBAB","2097-06-01",-1.05648803710938
"NRBW","2097-06-01",-1.439208984375
"MEBB","2097-06-01",-1.439208984375
"MEKB","2097-06-01",-1.439208984375
"MEPA","2097-06-01",-1.439208984375
"SWAIN","2097-06-01",-0.631103515625
"OTIS","2097-07-01",0.423583984375
"CHSWRR","2097-07-01",-0.010955810546875
"CHSWRG","2097-07-01",-0.010955810546875
"PSSB","2097-07-01",0.125640869140625
"PSFB","2097-07-01",0.125640869140625
"SYSE","2097-07-01",-0.171875
"SYSW","2097-07-01",-0.171875
"SYLM","2097-07-01",-0.171875
"JBAB","2097-07-01",-0.473663330078125
"NRBW","2097-07-01",-0.875457763671875
"MEBB","2097-07-01",-0.875457763671875
"MEKB","2097-07-01",-0.875457763671875
"MEPA","2097-07-01",-0.875457763671875
"SWAIN","2097-07-01",0.15032958984375
"OTIS","2097-08-01",1.24697875976562
"CHSWRR","2097-08-01",1.35101318359375
"CHSWRG","2097-08-01",1.35101318359375
"PSSB","2097-08-01",1.5150146484375
"PSFB","2097-08-01",1.5150146484375
"SYSE","2097-08-01",1.262939453125
"SYSW","2097-08-01",1.262939453125
"SYLM","2097-08-01",1.262939453125
"JBAB","2097-08-01",1.00421142578125
"NRBW","2097-08-01",0.852569580078125
"MEBB","2097-08-01",0.852569580078125
"MEKB","2097-08-01",0.852569580078125
"MEPA","2097-08-01",0.852569580078125
"SWAIN","2097-08-01",0.886932373046875
"OTIS","2097-09-01",2.51742553710938
"CHSWRR","2097-09-01",2.34909057617188
"CHSWRG","2097-09-01",2.34909057617188
"PSSB","2097-09-01",2.39852905273438
"PSFB","2097-09-01",2.39852905273438
"SYSE","2097-09-01",2.306884765625
"SYSW","2097-09-01",2.306884765625
"SYLM","2097-09-01",2.306884765625
"JBAB","2097-09-01",2.2740478515625
"NRBW","2097-09-01",2.24771118164062
"MEBB","2097-09-01",2.24771118164062
"MEKB","2097-09-01",2.24771118164062
"MEPA","2097-09-01",2.24771118164062
"SWAIN","2097-09-01",2.19168090820312
"OTIS","2097-10-01",3.76568603515625
"CHSWRR","2097-10-01",4.04248046875
"CHSWRG","2097-10-01",4.04248046875
"PSSB","2097-10-01",4.13848876953125
"PSFB","2097-10-01",4.13848876953125
"SYSE","2097-10-01",4.03036499023438
"SYSW","2097-10-01",4.03036499023438
"SYLM","2097-10-01",4.03036499023438
"JBAB","2097-10-01",4.0543212890625
"NRBW","2097-10-01",3.7447509765625
"MEBB","2097-10-01",3.7447509765625
"MEKB","2097-10-01",3.7447509765625
"MEPA","2097-10-01",3.7447509765625
"SWAIN","2097-10-01",3.61300659179688
"OTIS","2097-11-01",3.81671142578125
"CHSWRR","2097-11-01",4.30813598632812
"CHSWRG","2097-11-01",4.30813598632812
"PSSB","2097-11-01",4.45126342773438
"PSFB","2097-11-01",4.45126342773438
"SYSE","2097-11-01",4.28411865234375
"SYSW","2097-11-01",4.28411865234375
"SYLM","2097-11-01",4.28411865234375
"JBAB","2097-11-01",4.29708862304688
"NRBW","2097-11-01",4.03848266601562
"MEBB","2097-11-01",4.03848266601562
"MEKB","2097-11-01",4.03848266601562
"MEPA","2097-11-01",4.03848266601562
"SWAIN","2097-11-01",3.515380859375
"OTIS","2097-12-01",3.16140747070312
"CHSWRR","2097-12-01",3.18753051757812
"CHSWRG","2097-12-01",3.18753051757812
"PSSB","2097-12-01",3.17080688476562
"PSFB","2097-12-01",3.17080688476562
"SYSE","2097-12-01",3.26498413085938
"SYSW","2097-12-01",3.26498413085938
"SYLM","2097-12-01",3.26498413085938
"JBAB","2097-12-01",3.56881713867188
"NRBW","2097-12-01",3.3345947265625
"MEBB","2097-12-01",3.3345947265625
"MEKB","2097-12-01",3.3345947265625
"MEPA","2097-12-01",3.3345947265625
"SWAIN","2097-12-01",2.72869873046875
"OTIS","2098-01-01",3.57833862304688
"CHSWRR","2098-01-01",3.82586669921875
"CHSWRG","2098-01-01",3.82586669921875
"PSSB","2098-01-01",4.11044311523438
"PSFB","2098-01-01",4.11044311523438
"SYSE","2098-01-01",3.88644409179688
"SYSW","2098-01-01",3.88644409179688
"SYLM","2098-01-01",3.88644409179688
"JBAB","2098-01-01",3.73446655273438
"NRBW","2098-01-01",3.67864990234375
"MEBB","2098-01-01",3.67864990234375
"MEKB","2098-01-01",3.67864990234375
"MEPA","2098-01-01",3.67864990234375
"SWAIN","2098-01-01",3.16403198242188
"OTIS","2098-02-01",2.36141967773438
"CHSWRR","2098-02-01",2.05740356445312
"CHSWRG","2098-02-01",2.05740356445312
"PSSB","2098-02-01",2.20407104492188
"PSFB","2098-02-01",2.20407104492188
"SYSE","2098-02-01",2.08218383789062
"SYSW","2098-02-01",2.08218383789062
"SYLM","2098-02-01",2.08218383789062
"JBAB","2098-02-01",2.26043701171875
"NRBW","2098-02-01",2.05340576171875
"MEBB","2098-02-01",2.05340576171875
"MEKB","2098-02-01",2.05340576171875
"MEPA","2098-02-01",2.05340576171875
"SWAIN","2098-02-01",1.63626098632812
"OTIS","2098-03-01",1.43618774414062
"CHSWRR","2098-03-01",0.7569580078125
"CHSWRG","2098-03-01",0.7569580078125
"PSSB","2098-03-01",1.19427490234375
"PSFB","2098-03-01",1.19427490234375
"SYSE","2098-03-01",1.06243896484375
"SYSW","2098-03-01",1.06243896484375
"SYLM","2098-03-01",1.06243896484375
"JBAB","2098-03-01",1.18780517578125
"NRBW","2098-03-01",1.03350830078125
"MEBB","2098-03-01",1.03350830078125
"MEKB","2098-03-01",1.03350830078125
"MEPA","2098-03-01",1.03350830078125
"SWAIN","2098-03-01",0.413482666015625
"OTIS","2098-04-01",0.778839111328125
"CHSWRR","2098-04-01",-0.2618408203125
"CHSWRG","2098-04-01",-0.2618408203125
"PSSB","2098-04-01",0.1075439453125
"PSFB","2098-04-01",0.1075439453125
"SYSE","2098-04-01",-0.028656005859375
"SYSW","2098-04-01",-0.028656005859375
"SYLM","2098-04-01",-0.028656005859375
"JBAB","2098-04-01",0.199127197265625
"NRBW","2098-04-01",-0.065093994140625
"MEBB","2098-04-01",-0.065093994140625
"MEKB","2098-04-01",-0.065093994140625
"MEPA","2098-04-01",-0.065093994140625
"SWAIN","2098-04-01",-0.35052490234375
"OTIS","2098-05-01",0.331695556640625
"CHSWRR","2098-05-01",-0.60211181640625
"CHSWRG","2098-05-01",-0.60211181640625
"PSSB","2098-05-01",-0.438751220703125
"PSFB","2098-05-01",-0.438751220703125
"SYSE","2098-05-01",-0.533599853515625
"SYSW","2098-05-01",-0.533599853515625
"SYLM","2098-05-01",-0.533599853515625
"JBAB","2098-05-01",-0.503387451171875
"NRBW","2098-05-01",-0.81671142578125
"MEBB","2098-05-01",-0.81671142578125
"MEKB","2098-05-01",-0.81671142578125
"MEPA","2098-05-01",-0.81671142578125
"SWAIN","2098-05-01",-0.687225341796875
"OTIS","2098-06-01",0.11236572265625
"CHSWRR","2098-06-01",-0.640228271484375
"CHSWRG","2098-06-01",-0.640228271484375
"PSSB","2098-06-01",-0.297393798828125
"PSFB","2098-06-01",-0.297393798828125
"SYSE","2098-06-01",-0.35723876953125
"SYSW","2098-06-01",-0.35723876953125
"SYLM","2098-06-01",-0.35723876953125
"JBAB","2098-06-01",-0.35919189453125
"NRBW","2098-06-01",-0.68402099609375
"MEBB","2098-06-01",-0.68402099609375
"MEKB","2098-06-01",-0.68402099609375
"MEPA","2098-06-01",-0.68402099609375
"SWAIN","2098-06-01",-0.740234375
"OTIS","2098-07-01",0.35711669921875
"CHSWRR","2098-07-01",0.317169189453125
"CHSWRG","2098-07-01",0.317169189453125
"PSSB","2098-07-01",0.941314697265625
"PSFB","2098-07-01",0.941314697265625
"SYSE","2098-07-01",0.800048828125
"SYSW","2098-07-01",0.800048828125
"SYLM","2098-07-01",0.800048828125
"JBAB","2098-07-01",0.857391357421875
"NRBW","2098-07-01",0.60894775390625
"MEBB","2098-07-01",0.60894775390625
"MEKB","2098-07-01",0.60894775390625
"MEPA","2098-07-01",0.60894775390625
"SWAIN","2098-07-01",-0.357391357421875
"OTIS","2098-08-01",1.09146118164062
"CHSWRR","2098-08-01",1.79974365234375
"CHSWRG","2098-08-01",1.79974365234375
"PSSB","2098-08-01",2.78469848632812
"PSFB","2098-08-01",2.78469848632812
"SYSE","2098-08-01",2.38381958007812
"SYSW","2098-08-01",2.38381958007812
"SYLM","2098-08-01",2.38381958007812
"JBAB","2098-08-01",2.43914794921875
"NRBW","2098-08-01",2.72445678710938
"MEBB","2098-08-01",2.72445678710938
"MEKB","2098-08-01",2.72445678710938
"MEPA","2098-08-01",2.72445678710938
"SWAIN","2098-08-01",0.563232421875
"OTIS","2098-09-01",2.31549072265625
"CHSWRR","2098-09-01",2.98406982421875
"CHSWRG","2098-09-01",2.98406982421875
"PSSB","2098-09-01",2.95513916015625
"PSFB","2098-09-01",2.95513916015625
"SYSE","2098-09-01",2.76116943359375
"SYSW","2098-09-01",2.76116943359375
"SYLM","2098-09-01",2.76116943359375
"JBAB","2098-09-01",2.8839111328125
"NRBW","2098-09-01",3.0849609375
"MEBB","2098-09-01",3.0849609375
"MEKB","2098-09-01",3.0849609375
"MEPA","2098-09-01",3.0849609375
"SWAIN","2098-09-01",2.07217407226562
"OTIS","2098-10-01",4.25772094726562
"CHSWRR","2098-10-01",3.8656005859375
"CHSWRG","2098-10-01",3.8656005859375
"PSSB","2098-10-01",3.84536743164062
"PSFB","2098-10-01",3.84536743164062
"SYSE","2098-10-01",3.83132934570312
"SYSW","2098-10-01",3.83132934570312
"SYLM","2098-10-01",3.83132934570312
"JBAB","2098-10-01",4.07501220703125
"NRBW","2098-10-01",4.1357421875
"MEBB","2098-10-01",4.1357421875
"MEKB","2098-10-01",4.1357421875
"MEPA","2098-10-01",4.1357421875
"SWAIN","2098-10-01",3.94754028320312
"OTIS","2098-11-01",4.31430053710938
"CHSWRR","2098-11-01",3.92120361328125
"CHSWRG","2098-11-01",3.92120361328125
"PSSB","2098-11-01",3.7825927734375
"PSFB","2098-11-01",3.7825927734375
"SYSE","2098-11-01",3.75469970703125
"SYSW","2098-11-01",3.75469970703125
"SYLM","2098-11-01",3.75469970703125
"JBAB","2098-11-01",3.8492431640625
"NRBW","2098-11-01",3.86227416992188
"MEBB","2098-11-01",3.86227416992188
"MEKB","2098-11-01",3.86227416992188
"MEPA","2098-11-01",3.86227416992188
"SWAIN","2098-11-01",3.86740112304688
"OTIS","2098-12-01",3.30191040039062
"CHSWRR","2098-12-01",3.30291748046875
"CHSWRG","2098-12-01",3.30291748046875
"PSSB","2098-12-01",3.24258422851562
"PSFB","2098-12-01",3.24258422851562
"SYSE","2098-12-01",3.24676513671875
"SYSW","2098-12-01",3.24676513671875
"SYLM","2098-12-01",3.24676513671875
"JBAB","2098-12-01",3.25210571289062
"NRBW","2098-12-01",3.16848754882812
"MEBB","2098-12-01",3.16848754882812
"MEKB","2098-12-01",3.16848754882812
"MEPA","2098-12-01",3.16848754882812
"SWAIN","2098-12-01",2.72265625
"OTIS","2099-01-01",3.27322387695312
"CHSWRR","2099-01-01",3.326416015625
"CHSWRG","2099-01-01",3.326416015625
"PSSB","2099-01-01",3.32656860351562
"PSFB","2099-01-01",3.32656860351562
"SYSE","2099-01-01",3.3245849609375
"SYSW","2099-01-01",3.3245849609375
"SYLM","2099-01-01",3.3245849609375
"JBAB","2099-01-01",3.69802856445312
"NRBW","2099-01-01",3.80474853515625
"MEBB","2099-01-01",3.80474853515625
"MEKB","2099-01-01",3.80474853515625
"MEPA","2099-01-01",3.80474853515625
"SWAIN","2099-01-01",3.07464599609375
"OTIS","2099-02-01",2.54476928710938
"CHSWRR","2099-02-01",2.5556640625
"CHSWRG","2099-02-01",2.5556640625
"PSSB","2099-02-01",2.70404052734375
"PSFB","2099-02-01",2.70404052734375
"SYSE","2099-02-01",2.70248413085938
"SYSW","2099-02-01",2.70248413085938
"SYLM","2099-02-01",2.70248413085938
"JBAB","2099-02-01",3.07073974609375
"NRBW","2099-02-01",2.90133666992188
"MEBB","2099-02-01",2.90133666992188
"MEKB","2099-02-01",2.90133666992188
"MEPA","2099-02-01",2.90133666992188
"SWAIN","2099-02-01",1.70318603515625
"OTIS","2099-03-01",1.5289306640625
"CHSWRR","2099-03-01",0.983123779296875
"CHSWRG","2099-03-01",0.983123779296875
"PSSB","2099-03-01",1.36184692382812
"PSFB","2099-03-01",1.36184692382812
"SYSE","2099-03-01",1.1368408203125
"SYSW","2099-03-01",1.1368408203125
"SYLM","2099-03-01",1.1368408203125
"JBAB","2099-03-01",1.45162963867188
"NRBW","2099-03-01",1.4141845703125
"MEBB","2099-03-01",1.4141845703125
"MEKB","2099-03-01",1.4141845703125
"MEPA","2099-03-01",1.4141845703125
"SWAIN","2099-03-01",0.61602783203125
"OTIS","2099-04-01",0.546722412109375
"CHSWRR","2099-04-01",-0.367919921875
"CHSWRG","2099-04-01",-0.367919921875
"PSSB","2099-04-01",-0.03924560546875
"PSFB","2099-04-01",-0.03924560546875
"SYSE","2099-04-01",-0.19390869140625
"SYSW","2099-04-01",-0.19390869140625
"SYLM","2099-04-01",-0.19390869140625
"JBAB","2099-04-01",0.042388916015625
"NRBW","2099-04-01",-0.026947021484375
"MEBB","2099-04-01",-0.026947021484375
